,title,movieid,year,am_id,am_href,am_title,am_genres
12305,White Chicks,tt0381707,2004,"{""id"":""mw0000851320"",""thumbnail"":true}",https://www.allmusic.com/album/white-christmas-original-soundtrack-mw0000851320,White Christmas [Original Soundtrack],"Vocal, Stage & Screen, Holiday, Jazz"
12306,White Fang,tt0103247,1991,"{""id"":""mw0000710852"",""thumbnail"":true}",https://www.allmusic.com/album/white-rock-original-motion-picture-soundtrack-mw0000710852,White Rock [Original Motion Picture Soundtrack],Pop/Rock
12307,White Fang,tt0103247,1991,"{""id"":""mw0000192305"",""thumbnail"":true}",https://www.allmusic.com/album/white-nights-original-soundtrack-mw0000192305,White Nights [Original Soundtrack],"Stage & Screen, Pop/Rock"
12308,White Fang,tt0103247,1991,"{""id"":""mw0000851320"",""thumbnail"":true}",https://www.allmusic.com/album/white-christmas-original-soundtrack-mw0000851320,White Christmas [Original Soundtrack],"Vocal, Stage & Screen, Holiday, Jazz"
12309,White Fang 2: Myth of the White Wolf,tt0111701,1994,"{""id"":""mw0000659108"",""thumbnail"":true}",https://www.allmusic.com/album/star-wars-episode-ii-attack-of-the-clones-original-motion-picture-soundtrack-mw0000659108,Star Wars Episode II: Attack of the Clones [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
12310,White Fang 2: Myth of the White Wolf,tt0111701,1994,"{""id"":""mw0003186804"",""thumbnail"":true}",https://www.allmusic.com/album/white-of-the-eye-original-soundtrack-mw0003186804,White of the Eye [Original Soundtrack],Stage & Screen
12311,White Fang 2: Myth of the White Wolf,tt0111701,1994,"{""id"":""mw0000216087"",""thumbnail"":true}",https://www.allmusic.com/album/brotherhood-of-the-wolf-original-soundtrack-mw0000216087,Brotherhood of the Wolf (Original Soundtrack),Stage & Screen
12312,White House Down,tt2334879,2013,"{""id"":""mw0002554206"",""thumbnail"":true}",https://www.allmusic.com/album/white-house-down-original-motion-picture-soundtrack-mw0002554206,White House Down [Original Motion Picture Soundtrack],"Classical, Stage & Screen"
12313,White House Down,tt2334879,2013,"{""id"":""mw0002682750"",""thumbnail"":true}",https://www.allmusic.com/album/down-by-the-river-live-from-the-bell-house-brooklyn-ny-2013-mw0002682750,"Down By the River [Live From The Bell House, Brooklyn, NY / 2013]",Pop/Rock
12314,White House Down,tt2334879,2013,"{""id"":""mw0003146041"",""thumbnail"":true}",https://www.allmusic.com/album/mark-felt-the-man-who-brought-down-the-white-house-original-motion-picture-soundtrack-mw0003146041,Mark Felt: The Man Who Brought Down the White House [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
12315,White Men Can't Jump,tt0105812,1992,"{""id"":""mw0000071353"",""thumbnail"":true}",https://www.allmusic.com/album/white-men-cant-jump-mw0000071353,White Men Can't Jump,Stage & Screen
12316,White Men Can't Jump,tt0105812,1992,"{""id"":""mw0000612300"",""thumbnail"":true}",https://www.allmusic.com/album/white-men-cant-jump-vinyl-single-mw0000612300,White Men Can't Jump [Vinyl Single],"R&B, Pop/Rock"
12317,White Men Can't Jump,tt0105812,1992,"{""id"":""mw0000117412"",""thumbnail"":true}",https://www.allmusic.com/album/white-men-cant-wrap-vol-2-mw0000117412,"White Men Can't Wrap, Vol. 2","Pop/Rock, Comedy/Spoken, Country"
12318,White Noise,tt0375210,2005,"{""id"":""mw0000617745"",""thumbnail"":true}",https://www.allmusic.com/album/sound-of-white-noise-mw0000617745,Sound of White Noise,Pop/Rock
12319,White Noise,tt0375210,2005,"{""id"":""mw0000095581"",""thumbnail"":true}",https://www.allmusic.com/album/black-tie-white-noise-mw0000095581,Black Tie White Noise,Pop/Rock
12320,White Noise,tt0375210,2005,"{""id"":""mw0002755772"",""thumbnail"":true}",https://www.allmusic.com/album/white-noise-mw0002755772,White Noise,Pop/Rock
12321,White Oleander,tt0283139,2002,"{""id"":""mw0000710852"",""thumbnail"":true}",https://www.allmusic.com/album/white-rock-original-motion-picture-soundtrack-mw0000710852,White Rock [Original Motion Picture Soundtrack],Pop/Rock
12322,White Oleander,tt0283139,2002,"{""id"":""mw0000192305"",""thumbnail"":true}",https://www.allmusic.com/album/white-nights-original-soundtrack-mw0000192305,White Nights [Original Soundtrack],"Stage & Screen, Pop/Rock"
12323,White Oleander,tt0283139,2002,"{""id"":""mw0000231436"",""thumbnail"":true}",https://www.allmusic.com/album/white-oleander-original-motion-picture-soundtrack-mw0000231436,White Oleander [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
12324,White Palace,tt0103251,1990,"{""id"":""mw0000710852"",""thumbnail"":true}",https://www.allmusic.com/album/white-rock-original-motion-picture-soundtrack-mw0000710852,White Rock [Original Motion Picture Soundtrack],Pop/Rock
12325,White Palace,tt0103251,1990,"{""id"":""mw0000192305"",""thumbnail"":true}",https://www.allmusic.com/album/white-nights-original-soundtrack-mw0000192305,White Nights [Original Soundtrack],"Stage & Screen, Pop/Rock"
12326,White Palace,tt0103251,1990,"{""id"":""mw0000851320"",""thumbnail"":true}",https://www.allmusic.com/album/white-christmas-original-soundtrack-mw0000851320,White Christmas [Original Soundtrack],"Vocal, Stage & Screen, Holiday, Jazz"
12327,White Sands,tt0105813,1992,"{""id"":""mw0002633271"",""thumbnail"":true}",https://www.allmusic.com/album/white-sands-mw0002633271,White Sands,Rap
12328,White Sands,tt0105813,1992,"{""id"":""mw0000710852"",""thumbnail"":true}",https://www.allmusic.com/album/white-rock-original-motion-picture-soundtrack-mw0000710852,White Rock [Original Motion Picture Soundtrack],Pop/Rock
12329,White Sands,tt0105813,1992,"{""id"":""mw0000083352"",""thumbnail"":true}",https://www.allmusic.com/album/white-sands-mw0000083352,White Sands,Stage & Screen
12330,White Squall,tt0118158,1996,"{""id"":""mw0000710852"",""thumbnail"":true}",https://www.allmusic.com/album/white-rock-original-motion-picture-soundtrack-mw0000710852,White Rock [Original Motion Picture Soundtrack],Pop/Rock
12331,White Squall,tt0118158,1996,"{""id"":""mw0000192305"",""thumbnail"":true}",https://www.allmusic.com/album/white-nights-original-soundtrack-mw0000192305,White Nights [Original Soundtrack],"Stage & Screen, Pop/Rock"
12332,White Squall,tt0118158,1996,"{""id"":""mw0000851320"",""thumbnail"":true}",https://www.allmusic.com/album/white-christmas-original-soundtrack-mw0000851320,White Christmas [Original Soundtrack],"Vocal, Stage & Screen, Holiday, Jazz"
12333,Whiteout,tt0365929,2009,"{""id"":""mw0003025785"",""thumbnail"":true}",https://www.allmusic.com/album/whiteout-conditions-mw0003025785,Whiteout Conditions,Pop/Rock
12334,Whiteout,tt0365929,2009,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
12335,Whiteout,tt0365929,2009,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
12336,Whore,tt0103253,1991,"{""id"":""mw0002379145"",""thumbnail"":true}",https://www.allmusic.com/album/1991-mw0002379145,1991,Rap
12337,Whore,tt0103253,1991,"{""id"":""mw0001679363"",""thumbnail"":true}",https://www.allmusic.com/album/london-1991-mw0001679363,London 1991,Pop/Rock
12338,Whore,tt0103253,1991,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
12339,Who's the Man?,tt0108560,1993,"{""id"":""mw0000096026"",""thumbnail"":true}",https://www.allmusic.com/album/whos-the-man-original-soundtrack-mw0000096026,Who's the Man? [Original Soundtrack],Stage & Screen
12340,Why Did I Get Married Too?,tt1391137,2010,"{""id"":""mw0001980841"",""thumbnail"":true}",https://www.allmusic.com/album/tyler-perrys-why-did-i-get-married-too-motion-picture-soundtrack-mw0001980841,Tyler Perry's Why Did I Get Married Too? [Motion Picture Soundtrack],Stage & Screen
12341,Why Did I Get Married Too?,tt1391137,2010,"{""id"":""mw0000488726"",""thumbnail"":true}",https://www.allmusic.com/album/tyler-perrys-why-did-i-get-married-music-from-and-inspired-by-the-motion-picture-mw0000488726,Tyler Perry's Why Did I Get Married? [Music from and Inspired by the Motion Picture],Stage & Screen
12342,Why Did I Get Married?,tt0906108,2007,"{""id"":""mw0002133854"",""thumbnail"":true}",https://www.allmusic.com/album/why-should-i-get-used-to-it-mw0002133854,Why Should I Get Used To It,Pop/Rock
12343,Why Did I Get Married?,tt0906108,2007,"{""id"":""mw0001980841"",""thumbnail"":true}",https://www.allmusic.com/album/tyler-perrys-why-did-i-get-married-too-motion-picture-soundtrack-mw0001980841,Tyler Perry's Why Did I Get Married Too? [Motion Picture Soundtrack],Stage & Screen
12344,Why Did I Get Married?,tt0906108,2007,"{""id"":""mw0002461352"",""thumbnail"":true}",https://www.allmusic.com/album/why-did-i-ever-like-you-mw0002461352,Why Did I Ever Like You,Pop/Rock
12345,Why Do Fools Fall in Love,tt0123324,1998,"{""id"":""mw0000262193"",""thumbnail"":true}",https://www.allmusic.com/album/why-do-fools-fall-in-love-mw0000262193,Why Do Fools Fall in Love,R&B
12346,Why Do Fools Fall in Love,tt0123324,1998,"{""id"":""mw0000819704"",""thumbnail"":true}",https://www.allmusic.com/album/why-do-fools-fall-in-love-mw0000819704,Why Do Fools Fall in Love?,"R&B, Pop/Rock"
12347,Why Do Fools Fall in Love,tt0123324,1998,"{""id"":""mw0000065950"",""thumbnail"":true}",https://www.allmusic.com/album/why-do-fools-fall-in-love-and-other-hits-mw0000065950,Why Do Fools Fall In Love and Other Hits,"R&B, Pop/Rock"
12348,Wicker Park,tt0324554,2004,"{""id"":""mw0000687364"",""thumbnail"":true}",https://www.allmusic.com/album/wicker-park-original-soundtrack-mw0000687364,Wicker Park [Original Soundtrack],"Stage & Screen, Pop/Rock"
12349,Wicker Park,tt0324554,2004,"{""id"":""mw0000097115"",""thumbnail"":true}",https://www.allmusic.com/album/jurassic-park-original-motion-picture-soundtrack-mw0000097115,Jurassic Park [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
12350,Wicker Park,tt0324554,2004,"{""id"":""mw0000228387"",""thumbnail"":true}",https://www.allmusic.com/album/the-wicker-man-1973-original-motion-picture-soundtrack-mw0000228387,The Wicker Man [1973] [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
12351,Widows,tt4218572,2018,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
12352,Widows,tt4218572,2018,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
12353,Widows,tt4218572,2018,"{""id"":""mw0000180171"",""thumbnail"":true}",https://www.allmusic.com/album/the-original-soundtrack-mw0000180171,The Original Soundtrack,Pop/Rock
12354,Widows' Peak,tt0111712,1994,"{""id"":""mw0000118033"",""thumbnail"":true}",https://www.allmusic.com/album/widows-peak-original-motion-picture-soundtrack-mw0000118033,Widow's Peak [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
12355,Wild,tt2305051,2014,"{""id"":""mw0002543593"",""thumbnail"":true}",https://www.allmusic.com/album/the-wild-feathers-mw0002543593,The Wild Feathers,Pop/Rock
12356,Wild,tt2305051,2014,"{""id"":""mw0002176726"",""thumbnail"":true}",https://www.allmusic.com/album/wild-flag-mw0002176726,Wild Flag,Pop/Rock
12357,Wild,tt2305051,2014,"{""id"":""mw0002960536"",""thumbnail"":true}",https://www.allmusic.com/album/wild-world-mw0002960536,Wild World,Pop/Rock
12358,Wild America,tt0120512,1997,"{""id"":""mw0000492981"",""thumbnail"":true}",https://www.allmusic.com/album/into-the-wild-original-soundtrack-mw0000492981,Into the Wild [Original Soundtrack],"Stage & Screen, Pop/Rock"
12359,Wild America,tt0120512,1997,"{""id"":""mw0000074652"",""thumbnail"":true}",https://www.allmusic.com/album/wild-america-mw0000074652,Wild America,Pop/Rock
12360,Wild America,tt0120512,1997,"{""id"":""mw0000399155"",""thumbnail"":true}",https://www.allmusic.com/album/the-wild-original-soundtrack-mw0000399155,The Wild [Original Soundtrack],"Stage & Screen, Classical, Pop/Rock, Children's"
12361,Wild at Heart,tt0100935,1990,"{""id"":""mw0000690111"",""thumbnail"":true}",https://www.allmusic.com/album/wild-at-heart-original-soundtrack-mw0000690111,Wild at Heart [Original Soundtrack],Stage & Screen
12362,Wild at Heart,tt0100935,1990,"{""id"":""mw0002995347"",""thumbnail"":true}",https://www.allmusic.com/album/wild-at-heart-mw0002995347,Wild at Heart,Pop/Rock
12363,Wild at Heart,tt0100935,1990,"{""id"":""mw0001433964"",""thumbnail"":true}",https://www.allmusic.com/album/wild-at-heart-mw0001433964,Wild at Heart,Country
12364,Wild Bill,tt0114938,1995,"{""id"":""mw0000492981"",""thumbnail"":true}",https://www.allmusic.com/album/into-the-wild-original-soundtrack-mw0000492981,Into the Wild [Original Soundtrack],"Stage & Screen, Pop/Rock"
12365,Wild Bill,tt0114938,1995,"{""id"":""mw0000693222"",""thumbnail"":true}",https://www.allmusic.com/album/kill-bill-vol-1-original-soundtrack-mw0000693222,"Kill Bill, Vol. 1 [Original Soundtrack]","Stage & Screen, Pop/Rock"
12366,Wild Bill,tt0114938,1995,"{""id"":""mw0000329330"",""thumbnail"":true}",https://www.allmusic.com/album/kill-bill-vol-2-original-soundtrack-mw0000329330,"Kill Bill, Vol. 2 [Original Soundtrack]","Stage & Screen, Pop/Rock"
12367,Wild Hogs,tt0486946,2007,"{""id"":""mw0000492981"",""thumbnail"":true}",https://www.allmusic.com/album/into-the-wild-original-soundtrack-mw0000492981,Into the Wild [Original Soundtrack],"Stage & Screen, Pop/Rock"
12368,Wild Hogs,tt0486946,2007,"{""id"":""mw0000399155"",""thumbnail"":true}",https://www.allmusic.com/album/the-wild-original-soundtrack-mw0000399155,The Wild [Original Soundtrack],"Stage & Screen, Classical, Pop/Rock, Children's"
12369,Wild Hogs,tt0486946,2007,"{""id"":""mw0000690111"",""thumbnail"":true}",https://www.allmusic.com/album/wild-at-heart-original-soundtrack-mw0000690111,Wild at Heart [Original Soundtrack],Stage & Screen
12370,Wild Rose,tt5117428,2019,"{""id"":""mw0000492981"",""thumbnail"":true}",https://www.allmusic.com/album/into-the-wild-original-soundtrack-mw0000492981,Into the Wild [Original Soundtrack],"Stage & Screen, Pop/Rock"
12371,Wild Rose,tt5117428,2019,"{""id"":""mw0000191650"",""thumbnail"":true}",https://www.allmusic.com/album/the-rose-original-soundtrack-mw0000191650,The Rose [Original Soundtrack],"Vocal, Pop/Rock, Stage & Screen"
12372,Wild Rose,tt5117428,2019,"{""id"":""mw0002312773"",""thumbnail"":true}",https://www.allmusic.com/album/the-rose-original-soundtrack-mw0002312773,The Rose [Original Soundtrack],"Pop/Rock, Stage & Screen, Vocal"
12373,Wild Things,tt0120890,1998,"{""id"":""mw0000074436"",""thumbnail"":true}",https://www.allmusic.com/album/wild-things-run-fast-mw0000074436,Wild Things Run Fast,Pop/Rock
12374,Wild Things,tt0120890,1998,"{""id"":""mw0000492981"",""thumbnail"":true}",https://www.allmusic.com/album/into-the-wild-original-soundtrack-mw0000492981,Into the Wild [Original Soundtrack],"Stage & Screen, Pop/Rock"
12375,Wild Things,tt0120890,1998,"{""id"":""mw0002929083"",""thumbnail"":true}",https://www.allmusic.com/album/wild-things-mw0002929083,Wild Things,Pop/Rock
12376,Wild Wild West,tt0120891,1999,"{""id"":""mw0000196964"",""thumbnail"":true}",https://www.allmusic.com/album/wild-wild-west-mw0000196964,Wild Wild West,Pop/Rock
12377,Wild Wild West,tt0120891,1999,"{""id"":""mw0000667310"",""thumbnail"":true}",https://www.allmusic.com/album/wild-wild-west-1999-original-soundtrack-mw0000667310,Wild Wild West [1999 Original Soundtrack],"Stage & Screen, Rap, R&B"
12378,Wild Wild West,tt0120891,1999,"{""id"":""mw0000244017"",""thumbnail"":true}",https://www.allmusic.com/album/the-wild-wild-west-1999-score-mw0000244017,The Wild Wild West [1999 Score],Stage & Screen
12379,Wilde,tt0120514,1998,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
12380,Wilde,tt0120514,1998,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
12381,Wilde,tt0120514,1998,"{""id"":""mw0000180171"",""thumbnail"":true}",https://www.allmusic.com/album/the-original-soundtrack-mw0000180171,The Original Soundtrack,Pop/Rock
12382,Wildlife,tt5929754,2019,"{""id"":""mw0000313366"",""thumbnail"":true}",https://www.allmusic.com/album/wildlife-mw0000313366,Wildlife,Pop/Rock
12383,Wildlife,tt5929754,2019,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
12384,Wildlife,tt5929754,2019,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
12385,Willard,tt0310357,2003,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
12386,Willard,tt0310357,2003,"{""id"":""mw0000694854"",""thumbnail"":true}",https://www.allmusic.com/album/live-2003-mw0000694854,Live 2003,Pop/Rock
12387,Willard,tt0310357,2003,"{""id"":""mw0002407951"",""thumbnail"":true}",https://www.allmusic.com/album/the-bronx-2003-mw0002407951,The Bronx [2003],Pop/Rock
12388,Wimbledon,tt0360201,2004,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
12389,Wimbledon,tt0360201,2004,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
12390,Wimbledon,tt0360201,2004,"{""id"":""mw0000180171"",""thumbnail"":true}",https://www.allmusic.com/album/the-original-soundtrack-mw0000180171,The Original Soundtrack,Pop/Rock
12391,Win a Date with Tad Hamilton!,tt0335559,2004,"{""id"":""mw0000326386"",""thumbnail"":true}",https://www.allmusic.com/album/win-a-date-with-tad-hamilton-mw0000326386,Win a Date With Tad Hamilton,Stage & Screen
12392,Win a Date with Tad Hamilton!,tt0335559,2004,"{""id"":""mw0000666656"",""thumbnail"":true}",https://www.allmusic.com/album/win-a-date-with-the-young-hasselhoffs-mw0000666656,Win a Date with the Young Hasselhoffs,Pop/Rock
12393,Win Win,tt1606392,2011,"{""id"":""mw0002104664"",""thumbnail"":true}",https://www.allmusic.com/album/win-win-mw0002104664,Win Win,Pop/Rock
12394,Win Win,tt1606392,2011,"{""id"":""mw0002107291"",""thumbnail"":true}",https://www.allmusic.com/album/jane-eyre-2011-original-motion-picture-soundtrack-mw0002107291,Jane Eyre [2011] [Original Motion Picture Soundtrack],"Classical, Stage & Screen"
12395,Win Win,tt1606392,2011,"{""id"":""mw0002138083"",""thumbnail"":true}",https://www.allmusic.com/album/the-ibiza-soundtrack-2011-mw0002138083,The Ibiza Soundtrack 2011,Electronic
12396,Winchester,tt1072748,2018,"{""id"":""mw0000319466"",""thumbnail"":true}",https://www.allmusic.com/album/jesse-winchester-mw0000319466,Jesse Winchester,Pop/Rock
12397,Winchester,tt1072748,2018,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
12398,Winchester,tt1072748,2018,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
12399,Wind,tt0105824,1992,"{""id"":""mw0000650188"",""thumbnail"":true}",https://www.allmusic.com/album/wind-wuthering-mw0000650188,Wind & Wuthering,Pop/Rock
12400,Wind,tt0105824,1992,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
12401,Wind,tt0105824,1992,"{""id"":""mw0000039633"",""thumbnail"":true}",https://www.allmusic.com/album/the-wind-mw0000039633,The Wind,Pop/Rock
12402,Windtalkers,tt0245562,2002,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
12403,Windtalkers,tt0245562,2002,"{""id"":""mw0000524014"",""thumbnail"":true}",https://www.allmusic.com/album/hullabaloo-soundtrack-mw0000524014,Hullabaloo Soundtrack,Pop/Rock
12404,Windtalkers,tt0245562,2002,"{""id"":""mw0000180171"",""thumbnail"":true}",https://www.allmusic.com/album/the-original-soundtrack-mw0000180171,The Original Soundtrack,Pop/Rock
12405,Wing Commander,tt0131646,1999,"{""id"":""mw0000243892"",""thumbnail"":true}",https://www.allmusic.com/album/tarzan-1999-original-motion-picture-soundtrack-mw0000243892,Tarzan [1999] [Original Motion Picture Soundtrack],Stage & Screen
12406,Wing Commander,tt0131646,1999,"{""id"":""mw0000231464"",""thumbnail"":true}",https://www.allmusic.com/album/wing-commander-original-soundtrack-mw0000231464,Wing Commander [Original Soundtrack],Stage & Screen
12407,Wing Commander,tt0131646,1999,"{""id"":""mw0000244422"",""thumbnail"":true}",https://www.allmusic.com/album/the-mummy-1999-original-motion-picture-soundtrack-mw0000244422,The Mummy [1999] [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
12408,Winnie the Pooh,tt1449283,2011,"{""id"":""mw0000598209"",""thumbnail"":true}",https://www.allmusic.com/album/winnie-the-pooh-friends-forever-mw0000598209,Winnie the Pooh: Friends Forever,"Stage & Screen, Pop/Rock"
12409,Winnie the Pooh,tt1449283,2011,"{""id"":""mw0000183284"",""thumbnail"":true}",https://www.allmusic.com/album/winnie-the-pooh-take-my-hand-mw0000183284,Winnie the Pooh: Take My Hand,"Children's, Folk, International"
12410,Winnie the Pooh,tt1449283,2011,"{""id"":""mw0001098467"",""thumbnail"":true}",https://www.allmusic.com/album/winnie-the-pooh-lullabies-mw0001098467,Winnie the Pooh Lullabies,Children's
12411,Wish I Was Here,tt2870708,2014,"{""id"":""mw0000267862"",""thumbnail"":true}",https://www.allmusic.com/album/i-wish-my-brother-george-was-here-mw0000267862,I Wish My Brother George Was Here,Rap
12412,Wish I Was Here,tt2870708,2014,"{""id"":""mw0002695629"",""thumbnail"":true}",https://www.allmusic.com/album/wish-i-was-here-original-motion-picture-soundtrack-mw0002695629,Wish I Was Here [Original Motion Picture Soundtrack],"Pop/Rock, Stage & Screen"
12413,Wish I Was Here,tt2870708,2014,"{""id"":""mw0002279640"",""thumbnail"":true}",https://www.allmusic.com/album/wish-i-was-here-mw0002279640,Wish I Was Here,Electronic
12414,Wishmaster,tt0120524,1997,"{""id"":""mw0000114606"",""thumbnail"":true}",https://www.allmusic.com/album/wishmaster-mw0000114606,Wishmaster,Pop/Rock
12415,Wishmaster,tt0120524,1997,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
12416,Wishmaster,tt0120524,1997,"{""id"":""mw0000591730"",""thumbnail"":true}",https://www.allmusic.com/album/alive-1997-mw0000591730,Alive 1997,Electronic
12417,With Honors,tt0111732,1994,"{""id"":""mw0000112031"",""thumbnail"":true}",https://www.allmusic.com/album/with-honors-mw0000112031,With Honors,"Stage & Screen, Pop/Rock"
12418,With Honors,tt0111732,1994,"{""id"":""mw0000172429"",""thumbnail"":true}",https://www.allmusic.com/album/dances-with-wolves-original-motion-picture-soundtrack-mw0000172429,Dances With Wolves [Original Motion Picture Soundtrack],"Stage & Screen, Classical"
12419,With Honors,tt0111732,1994,"{""id"":""mw0000202296"",""thumbnail"":true}",https://www.allmusic.com/album/from-russia-with-love-original-motion-picture-soundtrack-mw0000202296,From Russia with Love [Original Motion Picture Soundtrack],"Stage & Screen, Classical, Pop/Rock"
12420,Without a Paddle,tt0364751,2004,"{""id"":""mw0003079107"",""thumbnail"":true}",https://www.allmusic.com/album/without-a-paddle-mw0003079107,Without a Paddle,Folk
12421,Without a Paddle,tt0364751,2004,"{""id"":""mw0001919274"",""thumbnail"":true}",https://www.allmusic.com/album/without-a-paddle-mw0001919274,Without a Paddle,Pop/Rock
12422,Without a Paddle,tt0364751,2004,"{""id"":""mw0000361234"",""thumbnail"":true}",https://www.allmusic.com/album/without-a-paddle-mw0000361234,Without a Paddle,Pop/Rock
12423,Without You I'm Nothing,tt0100946,1990,"{""id"":""mw0000601443"",""thumbnail"":true}",https://www.allmusic.com/album/without-you-im-nothing-mw0000601443,Without You I'm Nothing,Pop/Rock
12424,Without You I'm Nothing,tt0100946,1990,"{""id"":""mw0000984553"",""thumbnail"":true}",https://www.allmusic.com/album/without-you-im-nothing-single-mw0000984553,Without You I'm Nothing [Single],Pop/Rock
12425,Without You I'm Nothing,tt0100946,1990,"{""id"":""mw0000375128"",""thumbnail"":true}",https://www.allmusic.com/album/without-you-im-nothing-tour-mw0000375128,Without You I'm Nothing Tour,Pop/Rock
12426,Witless Protection,tt1001562,2008,"{""id"":""mw0001982747"",""thumbnail"":true}",https://www.allmusic.com/album/soundtrack-sampler-2008-mw0001982747,Soundtrack Sampler 2008,Stage & Screen
12427,Witless Protection,tt1001562,2008,"{""id"":""mw0001239383"",""thumbnail"":true}",https://www.allmusic.com/album/rock-n-roll-weekender-soundtrack-2008-mw0001239383,Rock 'N' Roll Weekender Soundtrack 2008,"Pop/Rock, Stage & Screen"
12428,Witless Protection,tt1001562,2008,"{""id"":""mw0003118869"",""thumbnail"":true}",https://www.allmusic.com/album/the-4-musketeers-2008-original-motion-picture-soundtrack--mw0003118869,The 4 Musketeers [2008] [Original Motion Picture Soundtrack ],"Classical, Stage & Screen"
12429,Wolf,tt0111742,1994,"{""id"":""mw0000080998"",""thumbnail"":true}",https://www.allmusic.com/album/wolf-city-mw0000080998,Wolf City,Pop/Rock
12430,Wolf,tt0111742,1994,"{""id"":""mw0000052463"",""thumbnail"":true}",https://www.allmusic.com/album/the-virgin-suicides-original-soundtrack-mw0000052463,The Virgin Suicides [Original Soundtrack],"Electronic, Pop/Rock, Stage & Screen"
12431,Wolf,tt0111742,1994,"{""id"":""mw0002275683"",""thumbnail"":true}",https://www.allmusic.com/album/wolf-mw0002275683,Wolf,Rap
12432,Wolf Creek,tt0416315,2005,"{""id"":""mw0000866402"",""thumbnail"":true}",https://www.allmusic.com/album/wolf-creek-pass-mw0000866402,Wolf Creek Pass,Country
12433,Wolf Creek,tt0416315,2005,"{""id"":""mw0002420770"",""thumbnail"":true}",https://www.allmusic.com/album/wolf-creek-pass-omni-mw0002420770,Wolf Creek Pass [Omni],Country
12434,Wolf Creek,tt0416315,2005,"{""id"":""mw0000624378"",""thumbnail"":true}",https://www.allmusic.com/album/wolf-original-soundtrack-mw0000624378,Wolf [Original Soundtrack],Stage & Screen
